order_id,material_name,material_code,quantity,unit_price,total_price,order_date,employee_id,status,region,is_free_text,Prediction,Probability
ORD-0464,non-stick spoon,,5,750,3750,4/5/2025,EMP-030,Open,North,True,spoon,0.72
ORD-0304,non-toxic sink cleaner,,2,430,860,6/26/2025,EMP-023,Cancelled,South,True,cleaner,0.89
ORD-0372,note paper,,8,110,880,2/3/2025,EMP-028,Closed,East,True,paper,0.97
ORD-0524,notebook,,4,120,480,1/2/2025,EMP-027,Open,South,True,N,0.59
ORD-0053,notepad,,5,580,2900,7/27/2025,EMP-024,Open,East,True,notebook,0.61
ORD-0671,nourishing conditioner,,19,660,12540,4/5/2025,EMP-030,Open,North,True,shampoo and conditioner,0.63
ORD-0395,novel,,16,220,3520,7/8/2025,EMP-033,Open,West,True,N,0.57
ORD-0231,novelty ice mold,,7,290,2030,5/25/2025,EMP-022,Closed,North,True,ice tray,0.8
ORD-0623,novelty magnets,,17,960,16320,1/2/2025,EMP-027,Open,South,True,magnets,0.98
ORD-0568,odor control softener,,1,270,270,9/10/2025,EMP-035,Cancelled,South,True,fabric softener,0.85
ORD-0605,odor eliminator sheets,,9,310,2790,1/2/2025,EMP-027,Open,South,True,dryer sheets,0.93
ORD-0605,office accessory,,9,860,7740,1/2/2025,EMP-027,Open,South,True,paperweight,0.62
ORD-0266,office chair,,14,310,4340,4/5/2025,EMP-030,Open,North,True,chair,1.0
ORD-0780,office computer,,14,560,7840,5/6/2025,EMP-031,Closed,South,True,computer,0.88
ORD-0304,office desk,,2,880,1760,6/26/2025,EMP-023,Cancelled,South,True,desk,0.95
ORD-0410,office keys,,5,510,2550,4/24/2025,EMP-021,Open,West,True,keys,1.0
ORD-0883,office lamp,,7,780,5460,9/10/2025,EMP-035,Cancelled,South,True,lamp,0.99
ORD-0828,office magazine stand,,10,710,7100,8/9/2025,EMP-034,Closed,North,True,rack,0.72
ORD-0589,office magnets,,7,430,3010,3/13/2025,EMP-038,Cancelled,North,True,magnets,0.99
ORD-0726,office notebook,,6,300,1800,5/6/2025,EMP-031,Closed,South,True,notebook,0.77
ORD-0906,office notes,,7,930,6510,5/6/2025,EMP-031,Closed,South,True,post-it notes,0.95
ORD-0268,office organizer,,2,590,1180,6/7/2025,EMP-032,Cancelled,East,True,organizer,0.87
ORD-0724,office printer,,15,380,5700,3/4/2025,EMP-029,Cancelled,West,True,printer,0.99
ORD-0498,office sheets,,15,250,3750,2/12/2025,EMP-037,Closed,West,True,dryer sheets,0.75
ORD-0824,office shredder,,12,600,7200,4/5/2025,EMP-030,Open,North,True,document shredder,0.87
ORD-0635,office waste bin,,4,950,3800,4/5/2025,EMP-030,Open,North,True,trash bin,0.83
ORD-0080,oil remover,,12,740,8880,7/27/2025,EMP-024,Open,East,True,cleaner,0.89
ORD-0643,oled tv,,4,980,3920,3/4/2025,EMP-029,Cancelled,West,True,television,1.0
ORD-0682,open-toe slippers,,4,410,1640,6/7/2025,EMP-032,Cancelled,East,True,slippers,0.99
ORD-0237,oral care gel,,9,880,7920,2/3/2025,EMP-028,Closed,East,True,toothpaste,0.66
ORD-0302,ornamental plants,,4,970,3880,4/24/2025,EMP-021,Open,West,True,plants,0.91
ORD-0975,ornamental vase,,8,280,2240,2/12/2025,EMP-037,Closed,West,True,vase,0.98
ORD-0790,orthopedic mattress,,7,990,6930,6/7/2025,EMP-032,Cancelled,East,True,bed,0.98
ORD-0993,orthopedic pillows,,2,750,1500,2/12/2025,EMP-037,Closed,West,True,pillows,1.0
ORD-0821,outdoor rug,,18,130,2340,1/2/2025,EMP-027,Open,South,True,rug,1.0
ORD-0179,outdoor trash container,,13,510,6630,7/8/2025,EMP-033,Open,West,True,trash bin,0.69
ORD-0169,outlet extender,,9,610,5490,6/7/2025,EMP-032,Cancelled,East,True,extension cord,0.79
ORD-0670,outlet extenders,,20,290,5800,3/4/2025,EMP-029,Cancelled,West,True,extension cord,0.8
ORD-0130,oven protection,,8,340,2720,3/23/2025,EMP-020,Cancelled,East,True,N,0.51
ORD-0929,over-ear headphones,,5,140,700,1/11/2025,EMP-036,Open,East,True,headphones,0.92
ORD-0764,overhead fan,,6,910,5460,7/8/2025,EMP-033,Open,West,True,ceiling fan,0.95
ORD-0070,overhead lamp,,7,870,6090,6/26/2025,EMP-023,Cancelled,South,True,lamp,0.99
ORD-0303,oversized clock,,18,650,11700,5/25/2025,EMP-022,Closed,North,True,clock,1.0
ORD-0340,oversized pillow,,10,620,6200,6/26/2025,EMP-023,Cancelled,South,True,chair,0.6
ORD-0601,oversized pillows,,3,890,2670,6/26/2025,EMP-023,Cancelled,South,True,pillows,0.99
ORD-0299,over-the-door hooks,,11,750,8250,1/11/2025,EMP-036,Open,East,True,wall hooks,0.96
ORD-0074,over-the-door storage,,14,360,5040,1/2/2025,EMP-027,Open,South,True,organizer,0.63
ORD-0435,over-the-door towel rack,,10,440,4400,2/3/2025,EMP-028,Closed,East,True,rack,0.89
ORD-0081,padded chair,,16,640,10240,8/28/2025,EMP-025,Closed,West,True,chair,1.0
ORD-0748,padded mitts,,4,950,3800,9/10/2025,EMP-035,Cancelled,South,True,mitts,0.91
ORD-0695,padlock keys,,11,470,5170,1/11/2025,EMP-036,Open,East,True,keys,1.0
ORD-0642,panels,,8,190,1520,2/3/2025,EMP-028,Closed,East,True,curtains,0.64
ORD-0668,paper organizer,,16,620,9920,1/11/2025,EMP-036,Open,East,True,paper,0.75
ORD-0223,paper shredder,,6,520,3120,6/26/2025,EMP-023,Cancelled,South,True,document shredder,0.73
ORD-0586,paperback,,3,490,1470,9/10/2025,EMP-035,Cancelled,South,True,book,0.66
ORD-0342,pastry knife,,2,770,1540,8/28/2025,EMP-025,Closed,West,True,knife,0.99
ORD-0016,pastry roller,,7,650,4550,6/26/2025,EMP-023,Cancelled,South,True,rolling pin,0.84
ORD-0990,pastry tool,,15,420,6300,8/9/2025,EMP-034,Closed,North,True,N,0.59
ORD-0905,pc,,12,920,11040,4/5/2025,EMP-030,Open,North,True,computer,0.62
ORD-0804,pedal bin,,13,790,10270,2/3/2025,EMP-028,Closed,East,True,trash bin,0.88
ORD-0515,pedestal sink,,19,100,1900,1/2/2025,EMP-027,Open,South,True,sink,0.99
ORD-0447,peel scraper,,8,850,6800,5/6/2025,EMP-031,Closed,South,True,grater,0.7
ORD-0890,peeling knife,,16,900,14400,7/8/2025,EMP-033,Open,West,True,knife,1.0
ORD-0578,pen drive,,3,910,2730,1/11/2025,EMP-036,Open,East,True,hard drive,0.99
ORD-0139,pen holder,,12,350,4200,3/4/2025,EMP-029,Cancelled,West,True,organizer,0.62
ORD-0524,pendant light,,19,500,9500,1/2/2025,EMP-027,Open,South,True,lamp,1.0
ORD-0825,periodical stand,,16,360,5760,5/6/2025,EMP-031,Closed,South,True,rack,0.74
ORD-0843,persian rug,,16,920,14720,5/6/2025,EMP-031,Closed,South,True,rug,1.0
ORD-0974,personal computer,,1,990,990,1/11/2025,EMP-036,Open,East,True,computer,0.89
ORD-0165,personal dryer,,6,340,2040,2/3/2025,EMP-028,Closed,East,True,hairdryer,0.89
ORD-0004,personal scale,,8,170,1360,3/23/2025,EMP-020,Cancelled,East,True,scale,1.0
ORD-0770,personal shredder,,5,110,550,4/5/2025,EMP-030,Open,North,True,document shredder,0.75
ORD-0127,photo magnets,,4,980,3920,9/1/2025,EMP-026,Cancelled,North,True,magnets,0.99
ORD-0396,photo printer,,14,760,10640,8/9/2025,EMP-034,Closed,North,True,printer,1.0
ORD-0433,photography wall art,,6,620,3720,9/1/2025,EMP-026,Cancelled,North,True,wall art,0.69
ORD-0893,pipe cleaner,,9,930,8370,1/11/2025,EMP-036,Open,East,True,cleaner,0.97
ORD-0813,pizza dough roller,,7,410,2870,2/3/2025,EMP-028,Closed,East,True,rolling pin,0.8
ORD-0846,pizza knife,,3,170,510,8/9/2025,EMP-034,Closed,North,True,knife,1.0
ORD-0475,pizza slicer,,15,640,9600,6/7/2025,EMP-032,Cancelled,East,True,knife,0.98
ORD-0618,planner,,15,600,9000,5/6/2025,EMP-031,Closed,South,True,calendar,0.78
ORD-0669,plastic board,,9,640,5760,2/12/2025,EMP-037,Closed,West,True,cutting board,1.0
ORD-0024,plastic bowls,,12,820,9840,5/25/2025,EMP-022,Closed,North,True,bowls,0.99
ORD-0586,plastic garbage bags,,9,860,7740,9/10/2025,EMP-035,Cancelled,South,True,garbage bags,0.98
ORD-0324,plastic ice tray,,7,290,2030,8/28/2025,EMP-025,Closed,West,True,ice tray,0.9
ORD-0119,plastic laundry bin,,20,200,4000,1/2/2025,EMP-027,Open,South,True,basket,0.88
ORD-0561,plastic measuring set,,17,980,16660,2/3/2025,EMP-028,Closed,East,True,cups,0.8
ORD-0446,plastic measuring spoons,,11,660,7260,4/5/2025,EMP-030,Open,North,True,spoon,0.89
ORD-0312,plastic pan,,4,960,3840,5/25/2025,EMP-022,Closed,North,True,dustpan,1.0
ORD-0751,plastic trash bin,,12,560,6720,3/4/2025,EMP-029,Cancelled,West,True,trash bin,0.81
ORD-0343,plate rack,,11,350,3850,9/1/2025,EMP-026,Cancelled,North,True,rack,0.96
ORD-0696,platform bed,,2,710,1420,2/12/2025,EMP-037,Closed,West,True,bed,1.0
ORD-0019,plug boards,,3,900,2700,9/1/2025,EMP-026,Cancelled,North,True,extension cord,0.81
ORD-0725,plug extension,,12,180,2160,4/5/2025,EMP-030,Open,North,True,extension cord,0.96
ORD-0438,plush mattress,,18,260,4680,5/6/2025,EMP-031,Closed,South,True,bed,0.97
ORD-0211,plush rug,,11,640,7040,3/23/2025,EMP-020,Cancelled,East,True,rug,1.0
ORD-0959,plush throw,,18,230,4140,4/14/2025,EMP-039,Open,South,True,blanket,0.91
ORD-0556,pocket notebook,,1,210,210,6/7/2025,EMP-032,Cancelled,East,True,notebook,0.76
ORD-0109,pop-up toaster,,1,240,240,9/1/2025,EMP-026,Cancelled,North,True,toaster,0.99
ORD-0817,porcelain sink,,13,410,5330,6/7/2025,EMP-032,Cancelled,East,True,sink,0.97
ORD-0018,portable kettle,,17,940,15980,8/28/2025,EMP-025,Closed,West,True,kettle,0.97
ORD-0006,portable laundry container,,9,440,3960,5/25/2025,EMP-022,Closed,North,True,basket,0.7
ORD-0454,portable microwave,,2,680,1360,3/4/2025,EMP-029,Cancelled,West,True,microwave,0.99
ORD-0180,portable storage,,14,770,10780,8/28/2025,EMP-025,Closed,West,True,hard drive,0.79
ORD-0304,portable storage device,,8,110,880,6/26/2025,EMP-023,Cancelled,South,True,hard drive,0.92
ORD-0652,portion cups,,10,220,2200,3/4/2025,EMP-029,Cancelled,West,True,cups,1.0
ORD-0377,portion scale,,19,680,12920,7/8/2025,EMP-033,Open,West,True,scale,0.99
ORD-0539,portion scoop,,18,350,6300,7/8/2025,EMP-033,Open,West,True,scoop,0.84
ORD-0871,potato peeler,,10,170,1700,6/7/2025,EMP-032,Cancelled,East,True,peeler,1.0
ORD-0052,potholders,,8,830,6640,6/26/2025,EMP-023,Cancelled,South,True,mitts,0.63
ORD-0100,potted plants,,19,950,18050,9/20/2025,EMP-017,Cancelled,West,True,plants,0.9
ORD-0858,pouring spoon,,10,940,9400,2/12/2025,EMP-037,Closed,West,True,ladle,0.74
ORD-0181,power bars,,9,230,2070,9/1/2025,EMP-026,Cancelled,North,True,extension cord,0.84
ORD-0598,power cable,,6,610,3660,3/13/2025,EMP-038,Cancelled,North,True,extension cord,0.85
ORD-0295,power shower,,15,830,12450,6/7/2025,EMP-032,Cancelled,East,True,shower,0.85
ORD-0349,power strip,,19,830,15770,6/7/2025,EMP-032,Cancelled,East,True,extension cord,0.87
ORD-0129,powerful cleaner,,19,610,11590,2/3/2025,EMP-028,Closed,East,True,cleaner,0.98
ORD-0049,precision cutter,,17,470,7990,3/4/2025,EMP-029,Cancelled,West,True,knife,0.92
ORD-0982,precision knife,,16,600,9600,9/10/2025,EMP-035,Cancelled,South,True,knife,1.0
ORD-0136,precision peeler,,11,820,9020,9/1/2025,EMP-026,Cancelled,North,True,peeler,0.99
ORD-0030,precision spoons,,19,650,12350,2/22/2025,EMP-019,Closed,South,True,spoon,0.91
ORD-0980,precision tool,,4,850,3400,7/8/2025,EMP-033,Open,West,True,egg separator,0.65
ORD-0861,pressing iron,,14,110,1540,5/6/2025,EMP-031,Closed,South,True,iron,0.99
ORD-0860,processing unit,,16,540,8640,4/5/2025,EMP-030,Open,North,True,computer,0.61
ORD-0089,professional glass solution,,9,330,2970,7/8/2025,EMP-033,Open,West,True,cleaner,0.68
ORD-0727,professional knife,,2,770,1540,6/7/2025,EMP-032,Cancelled,East,True,knife,1.0
ORD-0557,professional pizza cutter,,17,910,15470,7/8/2025,EMP-033,Open,West,True,knife,0.92
ORD-0463,programmable remote,,2,720,1440,3/4/2025,EMP-029,Cancelled,West,True,tv remote,0.99
ORD-0980,programmable thermostat,,12,990,11880,7/8/2025,EMP-033,Open,West,True,thermostat,0.9
ORD-0328,promotional magnets,,11,790,8690,3/4/2025,EMP-029,Cancelled,West,True,magnets,0.99
ORD-0513,protective gloves,,3,540,1620,8/28/2025,EMP-025,Closed,West,True,gloves,0.9
ORD-0199,publication,,7,500,3500,9/10/2025,EMP-035,Cancelled,South,True,N,0.11
ORD-0882,puree maker,,3,730,2190,8/9/2025,EMP-034,Closed,North,True,blender,0.72
ORD-0425,push-button chime,,9,520,4680,1/2/2025,EMP-027,Open,South,True,doorbell,0.87
ORD-0735,queen-sized bed,,8,500,4000,5/6/2025,EMP-031,Closed,South,True,bed,1.0
ORD-0529,quick notes,,7,520,3640,6/7/2025,EMP-032,Cancelled,East,True,post-it notes,0.97
ORD-0864,quick-dry sheets,,3,270,810,8/9/2025,EMP-034,Closed,North,True,N,0.59
ORD-0121,quick-dry towel,,18,330,5940,3/23/2025,EMP-020,Cancelled,East,True,towel,0.87
ORD-0455,quick-heat oven,,5,130,650,4/5/2025,EMP-030,Open,North,True,microwave,0.69
ORD-0442,quilt,,3,590,1770,9/1/2025,EMP-026,Cancelled,North,True,blanket,0.63
ORD-0596,rain shower,,17,120,2040,1/11/2025,EMP-036,Open,East,True,shower,0.97
ORD-0550,rapid boil kettle,,2,580,1160,9/1/2025,EMP-026,Cancelled,North,True,kettle,0.99
ORD-0609,reading lamp,,7,560,3920,5/6/2025,EMP-031,Closed,South,True,lamp,0.99
ORD-0065,reading light,,2,200,400,1/2/2025,EMP-027,Open,South,True,lamp,0.99
ORD-0367,reading material,,8,500,4000,6/7/2025,EMP-032,Cancelled,East,True,N,0.58
ORD-0137,reading material holder,,15,500,7500,1/2/2025,EMP-027,Open,South,True,rack,0.7
ORD-0714,recliner,,12,430,5160,2/3/2025,EMP-028,Closed,East,True,chair,0.82
ORD-0691,reclining sofa,,20,940,18800,6/7/2025,EMP-032,Cancelled,East,True,chair,0.66
ORD-0194,recycled paper,,13,110,1430,4/5/2025,EMP-030,Open,North,True,paper,0.99
ORD-0644,recycling bin,,13,420,5460,4/5/2025,EMP-030,Open,North,True,trash bin,0.87
ORD-0077,refillable soap bottle,,10,730,7300,4/5/2025,EMP-030,Open,North,True,dish soap dispenser,0.7
ORD-0431,refillable soap container,,13,510,6630,7/27/2025,EMP-024,Open,East,True,soap holder,0.8
ORD-0820,reflection panel,,17,920,15640,9/1/2025,EMP-026,Cancelled,North,True,mirror,0.68
ORD-0366,reflective glass,,11,930,10230,5/6/2025,EMP-031,Closed,South,True,mirror,0.68
ORD-0367,relaxing chair,,15,980,14700,6/7/2025,EMP-032,Cancelled,East,True,chair,1.0
ORD-0307,reminder slips,,9,960,8640,9/1/2025,EMP-026,Cancelled,North,True,post-it notes,0.63
ORD-0505,remote control,,4,610,2440,9/1/2025,EMP-026,Cancelled,North,True,tv remote,0.98
ORD-0216,remote-controlled fan,,16,180,2880,8/28/2025,EMP-025,Closed,West,True,ceiling fan,0.75
ORD-0855,removable disk,,4,670,2680,8/9/2025,EMP-034,Closed,North,True,N,0.1
ORD-0212,repositionable notes,,11,760,8360,4/24/2025,EMP-021,Open,West,True,post-it notes,0.98
ORD-0125,restroom toilet,,5,940,4700,7/27/2025,EMP-024,Open,East,True,toilet,0.88
ORD-0326,retro-style toaster,,14,990,13860,1/2/2025,EMP-027,Open,South,True,toaster,0.97
ORD-0866,reusable gloves,,9,950,8550,1/11/2025,EMP-036,Open,East,True,gloves,0.68
ORD-0147,revitalizing formula,,14,220,3080,2/3/2025,EMP-028,Closed,East,True,shampoo and conditioner,0.6
ORD-0447,ring bell,,7,900,6300,5/6/2025,EMP-031,Closed,South,True,doorbell,0.91
ORD-0745,ringing clock,,7,450,3150,6/7/2025,EMP-032,Cancelled,East,True,clock,1.0
ORD-0286,rinse aid,,17,260,4420,6/7/2025,EMP-032,Cancelled,East,True,cleaner,0.66
ORD-0153,roast slicer,,12,530,6360,8/28/2025,EMP-025,Closed,West,True,knife,0.97
ORD-0052,roaster oven,,1,220,220,6/26/2025,EMP-023,Cancelled,South,True,oven,0.9
ORD-0087,roasting pans,,12,990,11880,5/6/2025,EMP-031,Closed,South,True,pans,1.0
ORD-0435,robe,,8,410,3280,2/3/2025,EMP-028,Closed,East,True,bathrobe,0.99
ORD-0141,robotic vacuum,,8,140,1120,5/25/2025,EMP-022,Closed,North,True,vacuum cleaner,1.0
ORD-0346,rocker recliner,,11,610,6710,3/4/2025,EMP-029,Cancelled,West,True,chair,0.91
ORD-0162,rocking chair,,15,630,9450,8/28/2025,EMP-025,Closed,West,True,chair,1.0
ORD-0618,roll towels,,18,370,6660,5/6/2025,EMP-031,Closed,South,True,towel,0.95
ORD-0977,rolling blade,,5,760,3800,4/14/2025,EMP-039,Open,South,True,knife,0.89
ORD-0824,rolling suitcase,,12,650,7800,4/5/2025,EMP-030,Open,North,True,luggage,0.78
ORD-0197,room ventilator,,3,680,2040,7/8/2025,EMP-033,Open,West,True,ceiling fan,0.69
ORD-0833,rotary opener,,1,540,540,4/5/2025,EMP-030,Open,North,True,can opener,0.98
ORD-0567,rubber gloves,,10,290,2900,8/9/2025,EMP-034,Closed,North,True,gloves,0.82
ORD-0612,rubber mat,,8,880,7040,8/28/2025,EMP-025,Closed,West,True,rug,0.99
ORD-0701,rubbish bin,,13,910,11830,7/27/2025,EMP-024,Open,East,True,trash bin,0.91
ORD-0298,runner rug,,19,220,4180,9/10/2025,EMP-035,Cancelled,South,True,rug,1.0
ORD-0876,rustic wall hooks,,20,590,11800,2/12/2025,EMP-037,Closed,West,True,wall hooks,0.94
ORD-0379,sack chair,,12,690,8280,9/10/2025,EMP-035,Cancelled,South,True,chair,1.0
ORD-0552,safety device,,15,840,12600,2/3/2025,EMP-028,Closed,East,True,fire extinguisher,0.78
ORD-0476,safety equipment,,1,320,320,7/8/2025,EMP-033,Open,West,True,fire extinguisher,0.73
ORD-0214,safety gloves,,17,970,16490,6/26/2025,EMP-023,Cancelled,South,True,mitts,0.78
ORD-0853,safety pack,,6,230,1380,6/7/2025,EMP-032,Cancelled,East,True,first aid kit,0.67
ORD-0206,safety sensor,,18,1000,18000,7/27/2025,EMP-024,Open,East,True,smoke detector,0.62
ORD-0908,safety strips,,7,630,4410,7/8/2025,EMP-033,Open,West,True,N,0.59
ORD-0800,salad tongs,,6,730,4380,7/27/2025,EMP-024,Open,East,True,tongs,0.99
ORD-0033,salon dryer,,3,930,2790,5/25/2025,EMP-022,Closed,North,True,hairdryer,0.9
ORD-0845,salon-quality set,,18,110,1980,7/8/2025,EMP-033,Open,West,True,N,0.59
ORD-0809,sandwich knife,,1,660,660,7/8/2025,EMP-033,Open,West,True,knife,1.0
ORD-0297,sanitary brush,,6,640,3840,8/9/2025,EMP-034,Closed,North,True,brush,0.97
ORD-0556,sanitation gloves,,7,860,6020,6/7/2025,EMP-032,Cancelled,East,True,gloves,0.88
ORD-0997,sanitizing solution,,3,620,1860,6/16/2025,EMP-041,Cancelled,West,True,N,0.4
ORD-0468,sanitizing wipes,,10,490,4900,8/9/2025,EMP-034,Closed,North,True,wipes,0.97
ORD-0395,sauce ladle,,16,350,5600,7/8/2025,EMP-033,Open,West,True,ladle,0.84
ORD-0407,saucepans,,7,910,6370,1/2/2025,EMP-027,Open,South,True,pots,0.63
ORD-0796,sautã© pans,,20,900,18000,3/13/2025,EMP-038,Cancelled,North,True,pans,0.99
ORD-0110,scalp treatment,,20,910,18200,1/21/2025,EMP-018,Open,North,True,shampoo and conditioner,0.65
ORD-0931,scent booster,,17,400,6800,3/4/2025,EMP-029,Cancelled,West,True,fabric softener,0.61
ORD-0859,scented bags,,19,960,18240,3/13/2025,EMP-038,Cancelled,North,True,garbage bags,0.99
ORD-0210,scented detergent,,8,670,5360,2/22/2025,EMP-019,Closed,South,True,cleaner,0.98
ORD-0419,scented sheets,,2,250,500,4/5/2025,EMP-030,Open,North,True,dryer sheets,0.86
ORD-0914,scheduler,,9,440,3960,4/5/2025,EMP-030,Open,North,True,calendar,0.69
ORD-0525,scrub brush,,12,600,7200,2/3/2025,EMP-028,Closed,East,True,brush,0.97
ORD-0428,scrubbing gloves,,3,340,1020,4/5/2025,EMP-030,Open,North,True,gloves,0.82
ORD-0306,scrubbing mop,,6,690,4140,8/28/2025,EMP-025,Closed,West,True,mop and bucket,0.92
ORD-0321,scrubbing tools,,13,280,3640,5/25/2025,EMP-022,Closed,North,True,brush,0.63
ORD-0102,sculpted vase,,14,580,8120,2/22/2025,EMP-019,Closed,South,True,vase,0.98
ORD-0945,seasoning containers,,14,440,6160,8/9/2025,EMP-034,Closed,North,True,salt & pepper shakers,0.62
ORD-0968,seat,,8,440,3520,4/14/2025,EMP-039,Open,South,True,chair,0.92
ORD-0225,seating mats,,9,480,4320,8/28/2025,EMP-025,Closed,West,True,pillows,0.76
ORD-0270,secure usb drive,,11,790,8690,8/28/2025,EMP-025,Closed,West,True,hard drive,1.0
ORD-0838,security bell,,2,120,240,9/10/2025,EMP-035,Cancelled,South,True,doorbell,0.93
ORD-0032,security keys,,10,480,4800,4/24/2025,EMP-021,Open,West,True,keys,1.0
ORD-0110,security shredder,,13,240,3120,1/21/2025,EMP-018,Open,North,True,document shredder,0.91
ORD-0904,self-stick notes,,1,280,280,3/4/2025,EMP-029,Cancelled,West,True,post-it notes,0.92
ORD-0875,sensitive toothpaste,,15,350,5250,1/11/2025,EMP-036,Open,East,True,toothpaste,0.97
ORD-0045,serrated knife,,13,860,11180,8/28/2025,EMP-025,Closed,West,True,knife,1.0
ORD-0916,server,,1,690,690,6/7/2025,EMP-032,Cancelled,East,True,computer,0.69
ORD-0280,serving spoon,,7,700,4900,9/1/2025,EMP-026,Cancelled,North,True,ladle,0.81
ORD-0050,serving tongs,,13,590,7670,4/24/2025,EMP-021,Open,West,True,tongs,0.99
ORD-0919,sewing essentials,,1,580,580,9/10/2025,EMP-035,Cancelled,South,True,sewing kit,0.68
ORD-0207,shades,,20,830,16600,8/28/2025,EMP-025,Closed,West,True,curtains,0.66
ORD-0267,sharp blade,,8,960,7680,5/6/2025,EMP-031,Closed,South,True,knife,0.9
ORD-0260,sharp cutter,,1,350,350,7/27/2025,EMP-024,Open,East,True,knife,0.84
ORD-0510,sharp knife,,3,990,2970,5/25/2025,EMP-022,Closed,North,True,knife,1.0
ORD-0162,sheer curtains,,1,540,540,8/28/2025,EMP-025,Closed,West,True,curtains,0.71
ORD-0160,shelving unit,,13,150,1950,6/26/2025,EMP-023,Cancelled,South,True,rack,0.65
ORD-0210,shine-enhancing solution,,20,500,10000,2/22/2025,EMP-019,Closed,South,True,cleaner,0.63
ORD-0257,shoe mat,,6,900,5400,4/5/2025,EMP-030,Open,North,True,rug,0.97
ORD-0650,shoe organizer,,3,500,1500,1/2/2025,EMP-027,Open,South,True,organizer,0.66
ORD-0402,shoe shelf,,14,960,13440,5/25/2025,EMP-022,Closed,North,True,rack,0.65
ORD-0075,shoe stand,,7,800,5600,2/3/2025,EMP-028,Closed,East,True,rack,0.69
ORD-0638,shoe storage,,8,680,5440,7/8/2025,EMP-033,Open,West,True,rack,0.7
ORD-0907,shower mat,,15,700,10500,6/7/2025,EMP-032,Cancelled,East,True,rug,0.84
ORD-0419,shower scrubber,,10,370,3700,4/5/2025,EMP-030,Open,North,True,sponges,0.63
ORD-0315,shower soap holder,,19,350,6650,8/28/2025,EMP-025,Closed,West,True,soap holder,0.84
ORD-0924,shredding tool,,17,900,15300,5/6/2025,EMP-031,Closed,South,True,grater,0.65
ORD-0193,sieve separator,,16,950,15200,3/4/2025,EMP-029,Cancelled,West,True,egg separator,0.84
ORD-0668,silent wall clock,,15,260,3900,1/11/2025,EMP-036,Open,East,True,clock,0.99
ORD-0187,silicone brush,,5,900,4500,6/7/2025,EMP-032,Cancelled,East,True,brush,0.96
ORD-0605,silicone gloves,,19,970,18430,1/2/2025,EMP-027,Open,South,True,mitts,0.71
ORD-0109,silicone ice tray,,2,430,860,9/1/2025,EMP-026,Cancelled,North,True,ice tray,0.85
ORD-0074,silicone rolling pin,,9,660,5940,1/2/2025,EMP-027,Open,South,True,rolling pin,0.84
ORD-0111,silicone whisk,,18,500,9000,2/22/2025,EMP-019,Closed,South,True,whisk,0.97
ORD-0421,silicone-tipped tongs,,5,840,4200,6/26/2025,EMP-023,Cancelled,South,True,tongs,1.0
ORD-0881,sink-side dispenser,,17,370,6290,7/8/2025,EMP-033,Open,West,True,dish soap dispenser,0.67
ORD-0914,sitting pillows,,2,540,1080,4/5/2025,EMP-030,Open,North,True,pillows,1.0
ORD-0784,sketchbook,,9,240,2160,9/10/2025,EMP-035,Cancelled,South,True,N,0.11
ORD-0833,skin brush,,17,640,10880,4/5/2025,EMP-030,Open,North,True,sponges,0.6
ORD-0859,sleeping pad,,3,220,660,3/13/2025,EMP-038,Cancelled,North,True,N,0.25
ORD-0917,sleeping pillows,,6,860,5160,7/8/2025,EMP-033,Open,West,True,pillows,0.98
ORD-0607,sleeping space,,5,280,1400,3/4/2025,EMP-029,Cancelled,West,True,bed,0.65
ORD-0498,slicing blade,,10,500,5000,2/12/2025,EMP-037,Closed,West,True,knife,0.9
ORD-0528,slicing board,,14,800,11200,5/6/2025,EMP-031,Closed,South,True,cutting board,1.0
ORD-0241,slicing knife,,6,270,1620,6/26/2025,EMP-023,Cancelled,South,True,knife,0.99
ORD-0484,sliding-door wardrobe,,11,410,4510,6/7/2025,EMP-032,Cancelled,East,True,N,0.55
ORD-0036,small dresser,,20,790,15800,8/28/2025,EMP-025,Closed,West,True,table,0.66
ORD-0800,small knife,,1,130,130,7/27/2025,EMP-024,Open,East,True,knife,1.0
ORD-0775,small lamp,,19,900,17100,9/10/2025,EMP-035,Cancelled,South,True,lamp,1.0
ORD-0835,small measuring tools,,17,110,1870,6/7/2025,EMP-032,Cancelled,East,True,spoon,0.64
ORD-0726,small table,,17,460,7820,5/6/2025,EMP-031,Closed,South,True,table,0.88
ORD-0101,small towel,,7,600,4200,1/21/2025,EMP-018,Open,North,True,towel,0.9
ORD-0708,smart alarm,,17,900,15300,5/6/2025,EMP-031,Closed,South,True,clock,0.68
ORD-0525,smart doorbell,,1,120,120,2/3/2025,EMP-028,Closed,East,True,doorbell,0.85
ORD-0358,smart fridge,,10,840,8400,6/7/2025,EMP-032,Cancelled,East,True,refrigerator,0.85
ORD-0199,smart home router,,2,350,700,9/10/2025,EMP-035,Cancelled,South,True,wi-fi router,0.99
ORD-0558,smart microwave,,5,800,4000,8/9/2025,EMP-034,Closed,North,True,microwave,0.96
ORD-0922,smart oven,,7,110,770,3/4/2025,EMP-029,Cancelled,West,True,oven,0.88
ORD-0633,smart scale,,9,120,1080,2/3/2025,EMP-028,Closed,East,True,scale,0.99
ORD-0141,smart smoke detector,,15,450,6750,5/25/2025,EMP-022,Closed,North,True,smoke detector,0.94
